,admissionstest,AP,averageAP,SATsubject,GPA,schooltype,intendedgradyear,female,MinorityRace,international,sports,earlyAppl,alumni,outofstate,acceptrate,size,public,finAidPct,instatePct,collegeID,acceptStatus,name
74,0.69641002653,4.0,1.0673386449,-0.440776888663,0.0559556354777,0.0,2016.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
75,0.177809372326,3.0,-0.356334024152,0.324271564515,0.542086864951,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
76,0.465920846884,5.0,0.782604111087,0.324271564515,0.785152479688,0.0,2016.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
77,0.293053962149,1.0,-0.356334024152,1.08932001769,0.785152479688,1.0,2011.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
78,0.120187077415,5.0,1.0673386449,0.324271564515,0.73653935674,0.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
79,0.0625647825033,0.0,0.0,-1.97087379502,0.785152479688,1.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
80,0.120187077415,0.0,0.0,-0.440776888663,0.785152479688,0.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
81,-1.14750341064,1.0,-0.356334024152,0.324271564515,0.299021250214,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
82,0.926899206176,0.0,0.0,-1.20582534184,0.347634373162,0.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
83,-0.4560358717,0.0,0.0,0.324271564515,0.785152479688,1.0,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
84,0.350676257061,3.0,-0.356334024152,-1.20582534184,-0.916306823469,0.0,2011.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
85,0.523543141795,7.0,0.457193215304,-1.97087379502,0.785152479688,0.0,2017.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
86,-0.686525051346,2.0,-0.356334024152,2.61941692405,-1.64550366768,1.0,2013.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
87,0.120187077415,2.0,0.355502310372,-0.440776888663,-1.15937243821,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
88,0.811654616353,7.0,0.0504295955758,-0.440776888663,0.785152479688,1.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
89,-0.0526798073197,3.0,-0.830891580502,0.324271564515,-0.187109979259,0.0,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
90,1.50312215529,7.0,1.0673386449,-0.440776888663,0.785152479688,0.0,2019.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
91,0.581165436707,5.0,0.782604111087,1.08932001769,0.347634373162,0.0,2013.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
92,-0.283168986966,6.0,-0.119055245978,-0.440776888663,0.20179500432,0.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
93,-2.18470471905,0.0,0.0755,-0.440776888663,0.785152479688,0.0755,2019.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
94,1.27263297564,7.0,-0.356334024152,0.324271564515,-0.187109979259,0.0,2018.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
95,0.581165436707,4.0,-0.356334024152,0.324271564515,0.785152479688,0.0,2015.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
96,-0.4560358717,2.0,0.355502310372,0.324271564515,-0.673241208732,0.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
97,0.926899206176,7.0,1.0673386449,1.08932001769,-1.15937243821,1.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
98,0.0625647825033,4.0,0.355502310372,0.324271564515,0.493473742004,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
99,0.00494248759181,4.0,-1.42408852594,0.324271564515,-0.430175593995,0.0,2014.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
100,0.0625647825033,1.0,-1.7800066932,-1.97087379502,-0.673241208732,1.0,2016.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
101,1.38787756547,5.0,0.782604111087,1.08932001769,-0.0412706104169,1.0,2012.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
102,1.15738838582,7.0,1.0673386449,0.324271564515,0.785152479688,0.0,2016.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
103,-0.398413576789,5.0,-0.0715994903426,-0.440776888663,0.785152479688,1.0,2014.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,,CalTech
104,-2.24232701396,4.0,-3.91551569677,0.324271564515,-1.11075931526,0.0,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
105,0.408298551972,7.0,0.863956835032,0.324271564515,-0.187109979259,1.0,2014.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
106,0.523543141795,5.0,0.213135043467,0.324271564515,0.639313110846,0.0,2017.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
107,0.69641002653,0.0,0.0,0.324271564515,-1.64550366768,0.0,2012.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
108,0.581165436707,0.0,0.0,-1.97087379502,0.785152479688,0.0,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
109,-0.167924397143,0.0,0.0,-1.97087379502,0.785152479688,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
110,-1.78134865466,3.0,-0.356334024152,-0.440776888663,-0.576014962837,0.0,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
111,0.465920846884,5.0,-0.0715994903426,-0.440776888663,0.785152479688,0.0,2018.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,1.0,CalTech
112,0.177809372326,4.0,-1.06817035868,0.324271564515,-2.13163489715,0.0,2011.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.151,6621.0,0.0,0.0,0.0,1.0,0.0,CalTech
