,studentID,collegeID,earlyAppl,visited,alumni,outofstate,acceptStatus,acceptProb
1,MBO7FXU58T,CarnegieMellon,-1.0,,-1.0,1.0,-1.0,
2,MBO7FXU58T,Columbia,1.0,,-1.0,1.0,-1.0,
3,MBO7FXU58T,Rice,-1.0,,-1.0,1.0,-1.0,
4,MBO7FXU58T,Cornell,-1.0,,-1.0,1.0,-1.0,
5,MBO7FXU58T,UCB,-1.0,,-1.0,1.0,-1.0,
6,MBO7FXU58T,UCLA,-1.0,,-1.0,1.0,-1.0,
7,MBO7FXU58T,USC,-1.0,,-1.0,1.0,1.0,
8,MBO7FXU58T,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
9,MBO7FXU58T,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
10,MBO7FXU58T,WashU,-1.0,,-1.0,1.0,-1.0,
0,Z2V10JXT1N,UPenn,-1.0,,-1.0,1.0,-1.0,
1,Z2V10JXT1N,Princeton,-1.0,,-1.0,1.0,-1.0,
2,Z2V10JXT1N,MIT,-1.0,,-1.0,1.0,-1.0,
3,Z2V10JXT1N,Yale,-1.0,,-1.0,1.0,-1.0,
4,Z2V10JXT1N,UChicago,-1.0,,-1.0,1.0,-1.0,
5,Z2V10JXT1N,Dartmouth,-1.0,,-1.0,1.0,-1.0,
6,Z2V10JXT1N,Harvard,1.0,,-1.0,1.0,-1.0,
7,Z2V10JXT1N,Stanford,-1.0,,-1.0,1.0,-1.0,
8,Z2V10JXT1N,Cornell,-1.0,,-1.0,1.0,-1.0,
9,Z2V10JXT1N,Duke,-1.0,,-1.0,1.0,-1.0,
10,Z2V10JXT1N,Northwestern,-1.0,,-1.0,1.0,1.0,
0,GQXXT9WLS3,UCLA,-1.0,,-1.0,1.0,1.0,
0,V4I8XKUX3B,UPenn,-1.0,,-1.0,1.0,0.0,
1,V4I8XKUX3B,Princeton,-1.0,,-1.0,1.0,1.0,
2,V4I8XKUX3B,Brown,-1.0,,-1.0,1.0,0.0,
3,V4I8XKUX3B,MIT,-1.0,,-1.0,1.0,0.0,
4,V4I8XKUX3B,Yale,-1.0,,-1.0,1.0,1.0,
5,V4I8XKUX3B,UChicago,-1.0,,-1.0,1.0,0.0,
6,V4I8XKUX3B,Columbia,-1.0,,-1.0,-1.0,0.0,
7,V4I8XKUX3B,Dartmouth,-1.0,,-1.0,1.0,0.0,
8,V4I8XKUX3B,Harvard,-1.0,,-1.0,1.0,1.0,
9,V4I8XKUX3B,CalTech,-1.0,,-1.0,1.0,0.0,
10,V4I8XKUX3B,Stanford,-1.0,,-1.0,1.0,0.0,
11,V4I8XKUX3B,Cornell,-1.0,,-1.0,-1.0,0.0,
12,V4I8XKUX3B,WashU,-1.0,,-1.0,1.0,0.0,
13,V4I8XKUX3B,NotreDame,-1.0,,-1.0,1.0,0.0,
14,V4I8XKUX3B,Northwestern,-1.0,,-1.0,1.0,0.0,
0,4ZJLVSPWGP,Dartmouth,-1.0,,-1.0,1.0,1.0,
0,ZRXN8LUKAF,UPenn,-1.0,,-1.0,1.0,-1.0,
1,ZRXN8LUKAF,Brown,-1.0,,-1.0,1.0,0.0,
2,ZRXN8LUKAF,Dartmouth,-1.0,,-1.0,1.0,-1.0,
3,ZRXN8LUKAF,Duke,-1.0,,-1.0,1.0,-1.0,
4,ZRXN8LUKAF,Emory,-1.0,,-1.0,1.0,1.0,
5,ZRXN8LUKAF,JohnsHopkins,-1.0,,-1.0,-1.0,1.0,
0,VVXFROG3O0,CarnegieMellon,-1.0,,-1.0,1.0,-1.0,
1,VVXFROG3O0,Cornell,-1.0,,-1.0,1.0,-1.0,
0,P068X43XG5,UPenn,-1.0,,-1.0,1.0,-1.0,
1,P068X43XG5,Princeton,-1.0,,-1.0,1.0,-1.0,
2,P068X43XG5,Brown,-1.0,,-1.0,1.0,-1.0,
3,P068X43XG5,Yale,-1.0,,-1.0,1.0,-1.0,
4,P068X43XG5,Columbia,-1.0,,-1.0,1.0,-1.0,
5,P068X43XG5,Dartmouth,-1.0,,-1.0,1.0,-1.0,
6,P068X43XG5,Harvard,-1.0,,-1.0,1.0,-1.0,
7,P068X43XG5,Cornell,-1.0,,-1.0,1.0,-1.0,
8,P068X43XG5,Duke,-1.0,,-1.0,1.0,-1.0,
9,P068X43XG5,Emory,-1.0,,-1.0,1.0,0.0,
10,P068X43XG5,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
0,YI9DJDVVYG,CarnegieMellon,-1.0,,-1.0,-1.0,1.0,
1,YI9DJDVVYG,Stanford,-1.0,,-1.0,1.0,-1.0,
0,6RK7EHPKQM,UPenn,1.0,,-1.0,1.0,-1.0,
1,6RK7EHPKQM,Stanford,-1.0,,-1.0,1.0,0.0,
0,7DXVE7TYPI,Duke,1.0,,-1.0,1.0,1.0,
0,SPKWO1WGQX,Stanford,1.0,,-1.0,-1.0,1.0,
0,DAWOVR06M8,UPenn,-1.0,,-1.0,1.0,-1.0,
1,DAWOVR06M8,Princeton,-1.0,,-1.0,1.0,1.0,
2,DAWOVR06M8,MIT,-1.0,,-1.0,1.0,-1.0,
3,DAWOVR06M8,Yale,-1.0,,-1.0,1.0,-1.0,
4,DAWOVR06M8,Dartmouth,-1.0,,-1.0,1.0,-1.0,
5,DAWOVR06M8,Harvard,-1.0,,-1.0,1.0,1.0,
6,DAWOVR06M8,Stanford,-1.0,,-1.0,1.0,-1.0,
0,AUTWD9NMXE,Georgetown,-1.0,,-1.0,1.0,-1.0,
0,ZMGDHQTHMZ,UPenn,-1.0,,-1.0,1.0,0.0,
1,ZMGDHQTHMZ,Brown,-1.0,,-1.0,1.0,-1.0,
2,ZMGDHQTHMZ,MIT,-1.0,,-1.0,1.0,-1.0,
3,ZMGDHQTHMZ,Yale,-1.0,,-1.0,1.0,-1.0,
4,ZMGDHQTHMZ,UChicago,-1.0,,-1.0,1.0,0.0,
5,ZMGDHQTHMZ,Columbia,-1.0,,-1.0,1.0,-1.0,
6,ZMGDHQTHMZ,Harvard,-1.0,,-1.0,1.0,-1.0,
7,ZMGDHQTHMZ,Stanford,-1.0,,-1.0,1.0,-1.0,
8,ZMGDHQTHMZ,Cornell,-1.0,,-1.0,1.0,-1.0,
9,ZMGDHQTHMZ,Duke,-1.0,,-1.0,1.0,-1.0,
10,ZMGDHQTHMZ,Emory,-1.0,,-1.0,1.0,1.0,
11,ZMGDHQTHMZ,JohnsHopkins,-1.0,,-1.0,1.0,1.0,
12,ZMGDHQTHMZ,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
13,ZMGDHQTHMZ,Northwestern,-1.0,,-1.0,1.0,0.0,
0,04YN8NF53C,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
1,04YN8NF53C,UCB,-1.0,,-1.0,1.0,-1.0,
2,04YN8NF53C,UCLA,-1.0,,-1.0,1.0,-1.0,
3,04YN8NF53C,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,ZW83ZM4PJG,UCLA,-1.0,,-1.0,1.0,-1.0,
0,TIYUTVXWAI,UCB,-1.0,,-1.0,1.0,0.0,
1,TIYUTVXWAI,UCLA,-1.0,,-1.0,1.0,-1.0,
0,YMOV9MTJPF,UCB,-1.0,,1.0,1.0,1.0,
0,8MXH3VVQEM,Brown,-1.0,,-1.0,1.0,0.0,
1,8MXH3VVQEM,UChicago,1.0,,-1.0,1.0,1.0,
2,8MXH3VVQEM,Stanford,-1.0,,-1.0,1.0,0.0,
3,8MXH3VVQEM,Cornell,-1.0,,-1.0,1.0,0.0,
4,8MXH3VVQEM,WashU,-1.0,,-1.0,1.0,0.0,
5,8MXH3VVQEM,Northwestern,-1.0,,-1.0,1.0,0.0,
0,NZK273JCQW,UPenn,-1.0,,-1.0,1.0,0.0,
1,NZK273JCQW,Princeton,-1.0,,-1.0,1.0,0.0,
2,NZK273JCQW,Yale,-1.0,,-1.0,1.0,0.0,
3,NZK273JCQW,UChicago,-1.0,,-1.0,1.0,0.0,
4,NZK273JCQW,Dartmouth,-1.0,,-1.0,1.0,0.0,
5,NZK273JCQW,Rice,-1.0,,-1.0,1.0,0.0,
6,NZK273JCQW,Cornell,-1.0,,-1.0,1.0,0.0,
7,NZK273JCQW,UCB,-1.0,,-1.0,-1.0,0.0,
8,NZK273JCQW,UCLA,-1.0,,-1.0,-1.0,-1.0,
9,NZK273JCQW,Georgetown,-1.0,,-1.0,1.0,0.0,
0,70YLRTDRA7,Princeton,1.0,,-1.0,1.0,1.0,
0,ZHU5QL633I,Yale,-1.0,,-1.0,-1.0,1.0,
1,ZHU5QL633I,Harvard,-1.0,,-1.0,1.0,1.0,
0,7SG99MM0WD,UPenn,1.0,,-1.0,1.0,-1.0,
1,7SG99MM0WD,UChicago,-1.0,,-1.0,-1.0,-1.0,
2,7SG99MM0WD,Duke,-1.0,,-1.0,1.0,-1.0,
3,7SG99MM0WD,Georgetown,-1.0,,-1.0,1.0,-1.0,
0,20KJL82U6C,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
1,20KJL82U6C,NotreDame,-1.0,,-1.0,1.0,-1.0,
2,20KJL82U6C,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,0GIYIKI0VX,Yale,-1.0,,-1.0,1.0,0.0,
1,0GIYIKI0VX,Harvard,-1.0,,-1.0,1.0,-1.0,
2,0GIYIKI0VX,Stanford,-1.0,,-1.0,1.0,-1.0,
3,0GIYIKI0VX,Vanderbilt,-1.0,,-1.0,-1.0,-1.0,
0,CQH21D21C6,Harvard,-1.0,,-1.0,1.0,0.0,
1,CQH21D21C6,USC,-1.0,,-1.0,1.0,1.0,
2,CQH21D21C6,NotreDame,-1.0,,-1.0,1.0,0.0,
0,PTBS0EG3LK,Stanford,-1.0,,-1.0,1.0,1.0,
0,0BK8DZHZPG,UCLA,-1.0,,-1.0,1.0,1.0,
1,0BK8DZHZPG,USC,-1.0,,-1.0,1.0,1.0,
0,3X8GZSDGWQ,UCB,-1.0,,-1.0,-1.0,-1.0,
1,3X8GZSDGWQ,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,NM3O2WZG5F,Brown,-1.0,,-1.0,1.0,-1.0,
0,BYRAR7JQEP,Brown,-1.0,,-1.0,1.0,-1.0,
1,BYRAR7JQEP,MIT,-1.0,,-1.0,1.0,-1.0,
2,BYRAR7JQEP,UChicago,-1.0,,-1.0,1.0,-1.0,
0,NZP313VU1J,Brown,-1.0,,-1.0,1.0,-1.0,
0,VXCXK67CTP,UPenn,-1.0,,-1.0,1.0,-1.0,
1,VXCXK67CTP,Princeton,-1.0,,-1.0,1.0,-1.0,
2,VXCXK67CTP,MIT,-1.0,,-1.0,1.0,-1.0,
3,VXCXK67CTP,Yale,1.0,,-1.0,1.0,-1.0,
4,VXCXK67CTP,Harvard,-1.0,,-1.0,1.0,-1.0,
0,IR1PIGNK54,Dartmouth,1.0,,-1.0,1.0,1.0,
0,7AG119XPIM,Dartmouth,-1.0,,-1.0,1.0,-1.0,
1,7AG119XPIM,Stanford,-1.0,,-1.0,1.0,-1.0,
2,7AG119XPIM,Georgetown,1.0,,-1.0,1.0,1.0,
3,7AG119XPIM,NotreDame,1.0,,-1.0,1.0,1.0,
0,9U5IULNXDA,MIT,-1.0,,-1.0,1.0,0.0,
1,9U5IULNXDA,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
2,9U5IULNXDA,Cornell,-1.0,,-1.0,1.0,1.0,
3,9U5IULNXDA,UCB,-1.0,,-1.0,1.0,1.0,
0,271T8IKB7X,Yale,-1.0,,-1.0,1.0,-1.0,
1,271T8IKB7X,WashU,-1.0,,-1.0,1.0,-1.0,
0,WVWVP2Y529,UCB,-1.0,,-1.0,-1.0,1.0,
0,L025AEGGWD,NotreDame,1.0,,-1.0,1.0,1.0,
0,V15XQVSQTJ,Yale,-1.0,,-1.0,1.0,1.0,
1,V15XQVSQTJ,Harvard,-1.0,,-1.0,1.0,1.0,
2,V15XQVSQTJ,Cornell,-1.0,,-1.0,1.0,1.0,
0,P18T2BADYC,Brown,1.0,,-1.0,1.0,-1.0,
0,0MCNTI7FL1,UPenn,-1.0,,-1.0,1.0,-1.0,
1,0MCNTI7FL1,Cornell,-1.0,,-1.0,-1.0,1.0,
2,0MCNTI7FL1,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
0,2BY55S7Q4P,Princeton,-1.0,,-1.0,1.0,-1.0,
1,2BY55S7Q4P,Yale,1.0,,-1.0,1.0,-1.0,
2,2BY55S7Q4P,UChicago,-1.0,,-1.0,1.0,-1.0,
3,2BY55S7Q4P,Harvard,-1.0,,-1.0,1.0,-1.0,
4,2BY55S7Q4P,Stanford,-1.0,,-1.0,1.0,-1.0,
5,2BY55S7Q4P,Cornell,-1.0,,-1.0,1.0,1.0,
6,2BY55S7Q4P,USC,-1.0,,-1.0,1.0,1.0,
7,2BY55S7Q4P,Vanderbilt,-1.0,,-1.0,-1.0,1.0,
8,2BY55S7Q4P,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,GJ4ZCBG509,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,3BSX30T2YX,UPenn,-1.0,,-1.0,1.0,-1.0,
1,3BSX30T2YX,Princeton,-1.0,,-1.0,1.0,-1.0,
2,3BSX30T2YX,Brown,-1.0,,-1.0,1.0,1.0,
3,3BSX30T2YX,MIT,-1.0,,-1.0,1.0,-1.0,
4,3BSX30T2YX,Yale,-1.0,,-1.0,1.0,-1.0,
5,3BSX30T2YX,Columbia,-1.0,,-1.0,1.0,-1.0,
6,3BSX30T2YX,Harvard,-1.0,,-1.0,1.0,-1.0,
7,3BSX30T2YX,CalTech,-1.0,,-1.0,1.0,1.0,
8,3BSX30T2YX,Stanford,-1.0,,-1.0,1.0,-1.0,
0,0PKR813ARE,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
1,0PKR813ARE,Cornell,-1.0,,-1.0,-1.0,1.0,
2,0PKR813ARE,JohnsHopkins,-1.0,,-1.0,1.0,1.0,
0,EC5K3IXQBN,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,52PI4WRPGF,Georgetown,-1.0,,-1.0,1.0,-1.0,
1,52PI4WRPGF,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
0,WAV6ENPFMU,UCB,-1.0,,-1.0,-1.0,-1.0,
1,WAV6ENPFMU,UCLA,-1.0,,-1.0,-1.0,-1.0,
2,WAV6ENPFMU,USC,-1.0,,-1.0,-1.0,-1.0,
0,WJGJX1O845,Emory,1.0,,-1.0,-1.0,-1.0,
0,75X8P554AO,Yale,-1.0,,-1.0,1.0,1.0,
0,KWHPCBBVZA,Princeton,1.0,,-1.0,1.0,0.0,
1,KWHPCBBVZA,Harvard,-1.0,,-1.0,1.0,1.0,
2,KWHPCBBVZA,Duke,-1.0,,-1.0,1.0,0.0,
0,UHF8ZS182B,UPenn,-1.0,,-1.0,1.0,-1.0,
1,UHF8ZS182B,Princeton,-1.0,,-1.0,1.0,-1.0,
2,UHF8ZS182B,MIT,-1.0,,-1.0,1.0,-1.0,
3,UHF8ZS182B,Yale,-1.0,,-1.0,1.0,-1.0,
4,UHF8ZS182B,Dartmouth,-1.0,,-1.0,1.0,-1.0,
5,UHF8ZS182B,Harvard,-1.0,,-1.0,1.0,-1.0,
6,UHF8ZS182B,Stanford,1.0,,-1.0,1.0,-1.0,
7,UHF8ZS182B,Cornell,-1.0,,-1.0,1.0,-1.0,
8,UHF8ZS182B,UCLA,-1.0,,-1.0,1.0,-1.0,
9,UHF8ZS182B,USC,-1.0,,-1.0,1.0,1.0,
0,5WX7ZHQ1JU,MIT,1.0,,-1.0,1.0,1.0,
1,5WX7ZHQ1JU,Yale,-1.0,,-1.0,1.0,0.0,
2,5WX7ZHQ1JU,Columbia,-1.0,,-1.0,-1.0,0.0,
3,5WX7ZHQ1JU,Harvard,-1.0,,-1.0,1.0,0.0,
4,5WX7ZHQ1JU,Cornell,-1.0,,-1.0,-1.0,0.0,
5,5WX7ZHQ1JU,WashU,-1.0,,-1.0,1.0,0.0,
0,RZG2HY9NWY,MIT,-1.0,,-1.0,1.0,-1.0,
1,RZG2HY9NWY,Cornell,-1.0,,-1.0,1.0,0.0,
2,RZG2HY9NWY,UCB,-1.0,,-1.0,-1.0,0.0,
3,RZG2HY9NWY,UCLA,-1.0,,-1.0,-1.0,0.0,
0,HRW115L0K0,UPenn,1.0,,1.0,1.0,1.0,
1,HRW115L0K0,Princeton,-1.0,,-1.0,1.0,-1.0,
2,HRW115L0K0,Brown,-1.0,,-1.0,1.0,1.0,
3,HRW115L0K0,MIT,-1.0,,-1.0,-1.0,-1.0,
4,HRW115L0K0,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
5,HRW115L0K0,Yale,-1.0,,-1.0,1.0,-1.0,
6,HRW115L0K0,Cornell,-1.0,,-1.0,1.0,1.0,
7,HRW115L0K0,Duke,-1.0,,-1.0,1.0,-1.0,
8,HRW115L0K0,JohnsHopkins,-1.0,,-1.0,1.0,1.0,
9,HRW115L0K0,WashU,-1.0,,-1.0,1.0,1.0,
0,KYWAP2JRB9,UCB,-1.0,,-1.0,-1.0,-1.0,
1,KYWAP2JRB9,UCLA,-1.0,,-1.0,-1.0,-1.0,
2,KYWAP2JRB9,USC,-1.0,,-1.0,-1.0,1.0,
0,KMS59AA022,Brown,-1.0,,-1.0,1.0,-1.0,
1,KMS59AA022,Harvard,-1.0,,1.0,-1.0,-1.0,
0,F810FPDANU,Harvard,1.0,,-1.0,1.0,1.0,
1,F810FPDANU,Stanford,-1.0,,-1.0,1.0,-1.0,
2,F810FPDANU,Duke,-1.0,,-1.0,1.0,-1.0,
3,F810FPDANU,UCB,-1.0,,-1.0,1.0,-1.0,
4,F810FPDANU,USC,-1.0,,-1.0,1.0,-1.0,
0,8NT63MLO8M,Yale,1.0,,-1.0,1.0,-1.0,
1,8NT63MLO8M,Harvard,-1.0,,-1.0,1.0,0.0,
0,LAZK1VO6KI,UCB,-1.0,,-1.0,-1.0,1.0,
0,X7JV0CR3F3,Duke,-1.0,,-1.0,1.0,1.0,
1,X7JV0CR3F3,JohnsHopkins,-1.0,,-1.0,1.0,1.0,
0,BL8V6DZLOZ,UPenn,-1.0,,-1.0,-1.0,-1.0,
1,BL8V6DZLOZ,Columbia,-1.0,,-1.0,1.0,-1.0,
2,BL8V6DZLOZ,Duke,-1.0,,-1.0,1.0,-1.0,
3,BL8V6DZLOZ,NotreDame,-1.0,,-1.0,1.0,-1.0,
0,6UT7G0TUA6,CalTech,-1.0,,-1.0,-1.0,-1.0,
0,A4GXG17XTI,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
0,STG1YGH3UN,Brown,1.0,,-1.0,1.0,-1.0,
1,STG1YGH3UN,Rice,-1.0,,-1.0,1.0,-1.0,
2,STG1YGH3UN,Cornell,-1.0,,-1.0,1.0,-1.0,
3,STG1YGH3UN,Duke,-1.0,,-1.0,1.0,-1.0,
4,STG1YGH3UN,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
5,STG1YGH3UN,Vanderbilt,1.0,,-1.0,1.0,-1.0,
0,7UIZUSYMJJ,Emory,-1.0,,-1.0,1.0,1.0,
0,FHZTX822LF,Rice,-1.0,,-1.0,-1.0,1.0,
0,ELDGYND61K,Harvard,1.0,,-1.0,1.0,1.0,
0,WHEZEHLTSC,Yale,1.0,,1.0,1.0,1.0,
0,3KEK6VBSNQ,UPenn,-1.0,,-1.0,1.0,-1.0,
1,3KEK6VBSNQ,Yale,1.0,,-1.0,1.0,-1.0,
2,3KEK6VBSNQ,Duke,-1.0,,-1.0,1.0,-1.0,
3,3KEK6VBSNQ,UCB,-1.0,,-1.0,-1.0,1.0,
4,3KEK6VBSNQ,UCLA,-1.0,,-1.0,-1.0,1.0,
5,3KEK6VBSNQ,USC,-1.0,,-1.0,-1.0,1.0,
6,3KEK6VBSNQ,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,5SB8IJ9FB7,UCB,-1.0,,-1.0,-1.0,1.0,
1,5SB8IJ9FB7,UCLA,-1.0,,-1.0,-1.0,1.0,
0,CC94ZIEEW8,UCB,-1.0,,-1.0,-1.0,1.0,
1,CC94ZIEEW8,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,RU1P93BY6T,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,IXUSQQNDBF,Rice,1.0,,-1.0,-1.0,1.0,
0,HZYQLK69D5,JohnsHopkins,-1.0,,-1.0,1.0,1.0,
0,RB0KPAP7WM,Harvard,1.0,,1.0,1.0,1.0,
0,5P7RCRHDRR,UCLA,-1.0,,-1.0,1.0,-1.0,
1,5P7RCRHDRR,USC,-1.0,,-1.0,1.0,0.0,
2,5P7RCRHDRR,WashU,-1.0,,-1.0,1.0,-1.0,
3,5P7RCRHDRR,Northwestern,-1.0,,-1.0,-1.0,0.0,
0,19M4773Q23,Stanford,-1.0,,-1.0,-1.0,-1.0,
1,19M4773Q23,UCB,-1.0,,-1.0,-1.0,-1.0,
2,19M4773Q23,UCLA,-1.0,,-1.0,-1.0,0.0,
0,LILH417MUN,Princeton,-1.0,,-1.0,1.0,-1.0,
0,M823VJES11,Duke,1.0,,-1.0,1.0,-1.0,
0,1BVXRG0S9Q,Princeton,-1.0,,-1.0,1.0,0.0,
1,1BVXRG0S9Q,Yale,-1.0,,-1.0,1.0,0.0,
2,1BVXRG0S9Q,Columbia,-1.0,,-1.0,1.0,0.0,
3,1BVXRG0S9Q,Harvard,1.0,,-1.0,1.0,-1.0,
4,1BVXRG0S9Q,Rice,-1.0,,-1.0,1.0,1.0,
5,1BVXRG0S9Q,Stanford,-1.0,,-1.0,1.0,0.0,
6,1BVXRG0S9Q,Duke,-1.0,,-1.0,1.0,0.0,
7,1BVXRG0S9Q,Emory,-1.0,,-1.0,1.0,1.0,
8,1BVXRG0S9Q,JohnsHopkins,-1.0,,-1.0,1.0,0.0,
9,1BVXRG0S9Q,WashU,-1.0,,-1.0,1.0,0.0,
0,CLHULUXOSK,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,3N7BVB5QL0,Cornell,1.0,,-1.0,-1.0,-1.0,
0,DX5GHF5ODA,Emory,-1.0,,-1.0,1.0,-1.0,
1,DX5GHF5ODA,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,18L9TITAMX,Duke,-1.0,,-1.0,1.0,0.0,
1,18L9TITAMX,Georgetown,-1.0,,-1.0,1.0,-1.0,
2,18L9TITAMX,NotreDame,-1.0,,-1.0,1.0,1.0,
3,18L9TITAMX,Northwestern,-1.0,,-1.0,1.0,0.0,
0,KSXNY3SZE7,UPenn,-1.0,,-1.0,1.0,0.0,
1,KSXNY3SZE7,Brown,-1.0,,-1.0,1.0,0.0,
2,KSXNY3SZE7,Yale,1.0,,-1.0,1.0,-1.0,
3,KSXNY3SZE7,UChicago,-1.0,,-1.0,-1.0,0.0,
4,KSXNY3SZE7,Harvard,-1.0,,-1.0,1.0,0.0,
5,KSXNY3SZE7,Stanford,-1.0,,-1.0,1.0,0.0,
6,KSXNY3SZE7,Cornell,-1.0,,-1.0,1.0,0.0,
7,KSXNY3SZE7,WashU,-1.0,,-1.0,1.0,0.0,
8,KSXNY3SZE7,Northwestern,-1.0,,-1.0,-1.0,0.0,
0,FJ1B9SRXJ1,UPenn,1.0,,-1.0,1.0,-1.0,
1,FJ1B9SRXJ1,UChicago,1.0,,-1.0,1.0,1.0,
0,WEIGKE2MIR,Princeton,-1.0,,1.0,1.0,0.0,
1,WEIGKE2MIR,Vanderbilt,1.0,,-1.0,1.0,1.0,
0,SQAGGXRCXO,UCB,-1.0,,1.0,-1.0,1.0,
1,SQAGGXRCXO,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,S4HGE6W3K2,Dartmouth,-1.0,,-1.0,1.0,-1.0,
1,S4HGE6W3K2,Duke,-1.0,,-1.0,1.0,-1.0,
2,S4HGE6W3K2,Georgetown,1.0,,-1.0,1.0,-1.0,
0,MWSUNIGHNQ,Yale,1.0,,-1.0,1.0,-1.0,
1,MWSUNIGHNQ,Dartmouth,-1.0,,-1.0,1.0,-1.0,
2,MWSUNIGHNQ,Rice,-1.0,,-1.0,1.0,1.0,
3,MWSUNIGHNQ,Stanford,-1.0,,-1.0,1.0,-1.0,
4,MWSUNIGHNQ,Duke,-1.0,,-1.0,1.0,-1.0,
5,MWSUNIGHNQ,Emory,-1.0,,-1.0,1.0,1.0,
0,AZ48PTH7O9,WashU,-1.0,,-1.0,1.0,1.0,
0,TMFNKS7C7O,UPenn,-1.0,,-1.0,-1.0,-1.0,
1,TMFNKS7C7O,Princeton,-1.0,,-1.0,1.0,-1.0,
2,TMFNKS7C7O,Duke,-1.0,,-1.0,1.0,-1.0,
3,TMFNKS7C7O,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
0,VAEC7G4IE2,Brown,-1.0,,-1.0,1.0,-1.0,
1,VAEC7G4IE2,Yale,-1.0,,1.0,1.0,-1.0,
0,ZIHCZO98OR,Columbia,-1.0,,-1.0,-1.0,1.0,
0,EJSZNGOA5S,UPenn,-1.0,,1.0,1.0,-1.0,
1,EJSZNGOA5S,Brown,-1.0,,-1.0,1.0,-1.0,
2,EJSZNGOA5S,Dartmouth,-1.0,,-1.0,1.0,-1.0,
3,EJSZNGOA5S,Rice,-1.0,,-1.0,1.0,1.0,
4,EJSZNGOA5S,Emory,-1.0,,-1.0,1.0,1.0,
0,9GB3XTGBQG,MIT,1.0,,-1.0,1.0,1.0,
0,XDNXX5P2NI,Rice,-1.0,,-1.0,1.0,1.0,
1,XDNXX5P2NI,Vanderbilt,-1.0,,-1.0,1.0,1.0,
0,ULHH6FSLES,Brown,-1.0,,-1.0,1.0,-1.0,
1,ULHH6FSLES,CarnegieMellon,-1.0,,1.0,1.0,-1.0,
2,ULHH6FSLES,Columbia,-1.0,,1.0,1.0,-1.0,
3,ULHH6FSLES,Cornell,1.0,,-1.0,1.0,-1.0,
4,ULHH6FSLES,Duke,-1.0,,-1.0,1.0,-1.0,
5,ULHH6FSLES,Emory,-1.0,,-1.0,1.0,1.0,
6,ULHH6FSLES,UCB,-1.0,,-1.0,1.0,-1.0,
7,ULHH6FSLES,WashU,-1.0,,-1.0,1.0,-1.0,
8,ULHH6FSLES,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,7HCWCNEV7I,Princeton,-1.0,,-1.0,1.0,-1.0,
1,7HCWCNEV7I,Brown,-1.0,,-1.0,1.0,-1.0,
2,7HCWCNEV7I,UChicago,-1.0,,-1.0,1.0,-1.0,
3,7HCWCNEV7I,Columbia,1.0,,-1.0,1.0,-1.0,
4,7HCWCNEV7I,Stanford,-1.0,,-1.0,1.0,-1.0,
5,7HCWCNEV7I,UCB,-1.0,,-1.0,1.0,-1.0,
6,7HCWCNEV7I,UCLA,-1.0,,-1.0,1.0,-1.0,
0,8C1YHW2L2J,Duke,1.0,,-1.0,1.0,1.0,
0,4PNXUVP9GP,Dartmouth,-1.0,,-1.0,1.0,1.0,
1,4PNXUVP9GP,Cornell,-1.0,,-1.0,-1.0,0.0,
0,837R5YCQVU,Columbia,-1.0,,-1.0,1.0,-1.0,
0,X2OMZ43RB0,Emory,-1.0,,-1.0,1.0,-1.0,
1,X2OMZ43RB0,UCLA,-1.0,,-1.0,-1.0,-1.0,
2,X2OMZ43RB0,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
0,K5OTDUJC2L,UCB,-1.0,,-1.0,-1.0,0.0,
1,K5OTDUJC2L,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,WFHVU3NOL1,Yale,-1.0,,-1.0,1.0,1.0,
0,H8OW28WMVF,CarnegieMellon,-1.0,,-1.0,1.0,-1.0,
1,H8OW28WMVF,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
